0.001;1.09997e+009;-1;0;
0.00100693;1.09997e+009;-1;0;
0.00101391;1.09997e+009;-1;0;
0.00102094;1.09997e+009;-1;0;
0.00102802;1.09997e+009;-1;0;
0.00103514;1.09997e+009;-1;0;
0.00104232;1.09998e+009;-1;0;
0.00104954;1.09998e+009;-1;0;
0.00105682;1.09998e+009;-1;0;
0.00106414;1.09998e+009;-1;0;
0.00107152;1.09998e+009;-1;0;
0.00107895;1.09998e+009;-1;0;
0.00108643;1.09998e+009;-1;0;
0.00109396;1.09998e+009;-1;0;
0.00110154;1.09998e+009;-1;0;
0.00110917;1.09998e+009;-1;0;
0.00111686;1.09998e+009;-1;0;
0.0011246;1.09998e+009;-1;0;
0.0011324;1.09998e+009;-1;0;
0.00114025;1.09998e+009;-1;0;
0.00114815;1.09998e+009;-1;0;
0.00115611;1.09998e+009;-1;0;
0.00116413;1.09998e+009;-1;0;
0.0011722;1.09999e+009;-1;0;
0.00118032;1.09999e+009;-1;0;
0.0011885;1.09999e+009;-1;0;
0.00119674;1.09999e+009;-1;0;
0.00120504;1.09999e+009;-1;0;
0.00121339;1.09999e+009;-1;0;
0.0012218;1.09999e+009;-1;0;
0.00123027;1.09999e+009;-1;0;
0.0012388;1.09999e+009;-1;0;
0.00124738;1.09999e+009;-1;0;
0.00125603;1.09999e+009;-1;0;
0.00126474;1.09999e+009;-1;0;
0.0012735;1.09999e+009;-1;0;
0.00128233;1.09999e+009;-1;0;
0.00129122;1.1e+009;-1;0;
0.00130017;1.1e+009;-1;0;
0.00130918;1.1e+009;-1;0;
0.00131826;1.1e+009;-1;0;
0.00132739;1.1e+009;-1;0;
0.0013366;1.1e+009;-1;0;
0.00134586;1.1e+009;-1;0;
0.00135519;1.1e+009;-1;0;
0.00136458;1.1e+009;-1;0;
0.00137404;1.1e+009;-1;0;
0.00138357;1.1e+009;-1;0;
0.00139316;1.10001e+009;-1;0;
0.00140281;1.10001e+009;-1;0;
0.00141254;1.10001e+009;-1;0;
0.00142233;1.10001e+009;-1;0;
0.00143219;1.10001e+009;-1;0;
0.00144212;1.10001e+009;-1;0;
0.00145211;1.10001e+009;-1;0;
