0.001;6.38009e+008;-1;0;
0.00103514;6.38007e+008;-1;0;
0.00107152;6.38005e+008;-1;0;
0.00110917;6.38003e+008;-1;0;
0.00114815;6.38e+008;-1;0;
0.0011885;6.37998e+008;-1;0;
0.00123027;6.37995e+008;-1;0;
0.0012735;6.37992e+008;-1;0;
0.00131826;6.37989e+008;-1;0;
0.00136458;6.37986e+008;-1;0;
0.00141254;6.37982e+008;-1;0;
0.00146218;6.37979e+008;-1;0;
0.00151356;6.37975e+008;-1;0;
0.00156675;6.3797e+008;-1;0;
0.00162181;6.37966e+008;-1;0;
0.0016788;6.37961e+008;-1;0;
0.0017378;6.37955e+008;-1;0;
0.00179887;6.3795e+008;-1;0;
0.00186209;6.37944e+008;-1;0;
0.00192752;6.37937e+008;-1;0;
0.00199526;6.3793e+008;-1;0;
0.00206538;6.37922e+008;-1;0;
0.00213796;6.37914e+008;-1;0;
0.00221309;6.37906e+008;-1;0;
0.00229087;6.37897e+008;-1;0;
0.00237137;6.37887e+008;-1;0;
0.00245471;6.37876e+008;-1;0;
0.00254097;6.37865e+008;-1;0;
0.00263027;6.37852e+008;-1;0;
0.0027227;6.37839e+008;-1;0;
0.00281838;6.37825e+008;-1;0;
0.00291743;6.3781e+008;-1;0;
0.00301995;6.37794e+008;-1;0;
0.00312608;6.37777e+008;-1;0;
0.00323594;6.37759e+008;-1;0;
0.00334965;6.37739e+008;-1;0;
0.00346737;6.37718e+008;-1;0;
0.00358922;6.37695e+008;-1;0;
0.00371535;6.37671e+008;-1;0;
0.00384592;6.37645e+008;-1;0;
0.00398107;6.37617e+008;-1;0;
0.00412098;6.37587e+008;-1;0;
0.0042658;6.37555e+008;-1;0;
0.0044157;6.37521e+008;-1;0;
0.00457088;6.37484e+008;-1;0;
0.00473151;6.37445e+008;-1;0;
0.00489779;6.37402e+008;-1;0;
0.00506991;6.37357e+008;-1;0;
0.00524807;6.37309e+008;-1;0;
0.0054325;6.37257e+008;-1;0;
0.00562341;6.37201e+008;-1;0;
0.00582103;6.37141e+008;-1;0;
0.0060256;6.37078e+008;-1;0;
0.00623735;6.37009e+008;-1;0;
0.00645654;6.36936e+008;-1;0;
0.00668344;6.36857e+008;-1;0;
0.00691831;6.36773e+008;-1;0;
0.00716143;6.36683e+008;-1;0;
0.0074131;6.36586e+008;-1;0;
0.00767361;6.36483e+008;-1;0;
0.00794328;6.36372e+008;-1;0;
0.00822243;6.36253e+008;-1;0;
0.00851138;6.36126e+008;-1;0;
0.00881049;6.3599e+008;-1;0;
0.00912011;6.35844e+008;-1;0;
0.00944061;6.35688e+008;-1;0;
0.00977237;6.3552e+008;-1;0;
0.0101158;6.35341e+008;-1;0;
0.0104713;6.35148e+008;-1;0;
0.0108393;6.34942e+008;-1;0;
0.0112202;6.34722e+008;-1;0;
0.0116145;6.34486e+008;-1;0;
0.0120226;6.34233e+008;-1;0;
0.0124451;6.33961e+008;-1;0;
0.0128825;6.33671e+008;-1;0;
0.0133352;6.3336e+008;-1;0;
0.0138038;6.33027e+008;-1;0;
0.0142889;6.32671e+008;-1;0;
0.0147911;6.32289e+008;-1;0;
0.0153109;6.3188e+008;-1;0;
0.0158489;6.31443e+008;-1;0;
0.0164059;6.30974e+008;-1;0;
0.0169824;6.30472e+008;-1;0;
0.0175792;6.29935e+008;-1;0;
0.018197;6.2936e+008;-1;0;
0.0188365;6.28744e+008;-1;0;
0.0194984;6.28085e+008;-1;0;
0.0201837;6.2738e+008;-1;0;
0.020893;6.26625e+008;-1;0;
0.0216272;6.25818e+008;-1;0;
0.0223872;6.24953e+008;-1;0;
0.0231739;6.24029e+008;-1;0;
0.0239883;6.2304e+008;-1;0;
0.0248313;6.21982e+008;-1;0;
0.025704;6.20851e+008;-1;0;
0.0266073;6.19641e+008;-1;0;
0.0275423;6.18347e+008;-1;0;
0.0285102;6.16964e+008;-1;0;
0.0295121;6.15486e+008;-1;0;
0.0305492;6.13906e+008;-1;0;
0.0316228;6.12218e+008;-1;0;
0.0327341;6.10415e+008;-1;0;
0.0338844;6.08489e+008;-1;0;
0.0350752;6.06433e+008;-1;0;
0.0363078;6.04238e+008;-1;0;
0.0375837;6.01895e+008;-1;0;
0.0389045;5.99396e+008;-1;0;
0.0402717;5.9673e+008;-1;0;
0.0416869;5.93887e+008;-1;0;
0.0431519;5.90858e+008;-1;0;
0.0446684;5.8763e+008;-1;0;
0.0462381;5.84192e+008;-1;0;
0.047863;5.80532e+008;-1;0;
0.049545;5.76638e+008;-1;0;
0.0512861;5.72496e+008;-1;0;
0.0530884;5.68093e+008;-1;0;
0.0549541;5.63416e+008;-1;0;
