FILE: JUN03289.SA2_LPO_Y934   CREATED: Thu, Jun 12, 2014 1:44:33 PM
LABEL: Rad 150Hz 7% lam in 40% sugar                               
MON CNT   LAMBDA (A)  DET_OFF(cm)   DET_DIST(m)   TRANS   THICK(cm)
1e+08  6       0     10.547     0.72415     0.1
BCENT(X,Y)   A1(mm)   A2(mm)   A1A2DIST(m)   DL/L   BSTOP(mm)   DET_TYP  
64.45  63.94  50    10    11.123    0.1    76.2    ORNL  
SAM: JUN03289.SA2_LPO_Y934
BGD: JUN03284.SA2_LPO_Y929,
EMP: JUN03281.SA2_LPO_Y926,
DIV: PLEX_16MAY03_NG7.DIV,
MASK: DEFAULT.MASK,
ABS Parameters (3-6): TSTAND=1;DSTAND=1;IZERO=227.56;XSECT=1;SDEV=1.276
Average Choices: AVTYPE=QxQy_ASCII;SAVE=Yes;NAME=Auto;PLOT=Yes;

*** Data written from ABS folder and may not be a fully corrected data file ***
Data columns are Qx - Qy - I(Qx,Qy) - err(I) - Qz - SigmaQ_parall - SigmaQ_perp - fSubS(beam stop shadow)
Error wave is properly propagated through all reduction steps 8/2011
ASCII data created Thu, Jun 12, 2014 1:44:33 PM

-0.031471092	-0.031218136	4.4717317	3.3379376	0.00093863986	0.0022426741	0.0012930296	1
-0.030975534	-0.031218577	4.5570793	3.3379045	0.00092386419	0.0022312226	0.0012930277	1
-0.030479951	-0.031219009	7.3873405	4.2617226	0.00090932264	0.002219894	0.0012930236	1
-0.029984349	-0.031219438	7.6743627	4.2616816	0.0008950152	0.0022086904	0.0012930173	1
-0.029488726	-0.031219857	1.2421089	2.8476741	0.00088094198	0.0021976135	0.0012930088	1
-0.028993085	-0.03122027	8.7411022	4.4077044	0.00086710288	0.0021866651	0.001292998	1
-0.028497422	-0.031220676	10.563848	4.6806788	0.00085349806	0.0021758471	0.0012929847	1
-0.028001742	-0.031221075	8.8182449	4.4076247	0.00084012747	0.0021651615	0.0012929688	1
-0.027506042	-0.031221466	12.759045	4.9330769	0.00082699116	0.0021546101	0.0012929502	1
-0.027010323	-0.031221852	2.6177373	3.5791988	0.00081408914	0.0021441951	0.0012929288	1
-0.026514588	-0.03122223	6.6566586	4.2614141	0.00080142147	0.002133918	0.0012929046	1
-0.026018834	-0.0312226	3.9294224	3.769079	0.0007889882	0.002123781	0.0012928774	1
